SPPN	primary_lifestyle	species
Basidiomycota_sp_685	#N/A	Basidiomycota_sp_685
Basidiomycota_sp_687	#N/A	Basidiomycota_sp_687
Basidiomycota_sp_688	#N/A	Basidiomycota_sp_688
Basidiomycota_sp_689	#N/A	Basidiomycota_sp_689
Basidiomycota_sp_690	#N/A	Basidiomycota_sp_690
Basidiomycota_sp_691	#N/A	Basidiomycota_sp_691
Basidiomycota_sp_692	#N/A	Basidiomycota_sp_692
Basidiomycota_sp_693	#N/A	Basidiomycota_sp_693
Basidiomycota_sp_694	#N/A	Basidiomycota_sp_694
Basidiomycota_sp_695	#N/A	Basidiomycota_sp_695
Basidiomycota_sp_697	#N/A	Basidiomycota_sp_697
Basidiomycota_sp_698	#N/A	Basidiomycota_sp_698
Basidiomycota_sp_699	#N/A	Basidiomycota_sp_699
Basidiomycota_sp_700	#N/A	Basidiomycota_sp_700
Basidiomycota_sp_701	#N/A	Basidiomycota_sp_701
Basidiomycota_sp_702	#N/A	Basidiomycota_sp_702
Basidiomycota_sp_703	#N/A	Basidiomycota_sp_703
Basidiomycota_sp_704	#N/A	Basidiomycota_sp_704
Basidiomycota_sp_705	#N/A	Basidiomycota_sp_705
Basidiomycota_sp_706	#N/A	Basidiomycota_sp_706
Basidiomycota_sp_707	#N/A	Basidiomycota_sp_707
Basidiomycota_sp_708	#N/A	Basidiomycota_sp_708
Basidiomycota_sp_709	#N/A	Basidiomycota_sp_709
Basidiomycota_sp_710	#N/A	Basidiomycota_sp_710
Basidiomycota_sp_711	#N/A	Basidiomycota_sp_711
Basidiomycota_sp_712	#N/A	Basidiomycota_sp_712
Basidiomycota_sp_713	#N/A	Basidiomycota_sp_713
Basidiomycota_sp_715	#N/A	Basidiomycota_sp_715
Basidiomycota_sp_716	#N/A	Basidiomycota_sp_716
Basidiomycota_sp_717	#N/A	Basidiomycota_sp_717
Basidiomycota_sp_719	#N/A	Basidiomycota_sp_719
Basidiomycota_sp_720	#N/A	Basidiomycota_sp_720
Basidiomycota_sp_722	#N/A	Basidiomycota_sp_722
Basidiomycota_sp_723	#N/A	Basidiomycota_sp_723
Basidiomycota_sp_724	#N/A	Basidiomycota_sp_724
Basidiomycota_sp_725	#N/A	Basidiomycota_sp_725
Basidiomycota_sp_726	#N/A	Basidiomycota_sp_726
Basidiomycota_sp_727	#N/A	Basidiomycota_sp_727
Basidiomycota_sp_728	#N/A	Basidiomycota_sp_728
Basidiomycota_sp_729	#N/A	Basidiomycota_sp_729
Basidiomycota_sp_730	#N/A	Basidiomycota_sp_730
Basidiomycota_sp_732	#N/A	Basidiomycota_sp_732
Basidiomycota_sp_733	#N/A	Basidiomycota_sp_733
Basidiomycota_sp_735	#N/A	Basidiomycota_sp_735
Battarrea_sp_1	soil_saprotroph	Battarrea_sp_1
Beauveria_bassiana_1	animal_parasite	Beauveria_bassiana_1
Beauveria_bassiana_2	animal_parasite	Beauveria_bassiana_2
Beauveria_bassiana_3	animal_parasite	Beauveria_bassiana_3
Beauveria_bassiana_4	animal_parasite	Beauveria_bassiana_4
Beauveria_bassiana_5	animal_parasite	Beauveria_bassiana_5
Beauveria_bassiana_7	animal_parasite	Beauveria_bassiana_7
Beauveria_bassiana_10	animal_parasite	Beauveria_bassiana_10
Beauveria_bassiana_11	animal_parasite	Beauveria_bassiana_11
Beauveria_pseudobassiana_1	animal_parasite	Beauveria_pseudobassiana_1
Beauveria_pseudobassiana_3	animal_parasite	Beauveria_pseudobassiana_3
Beauveria_pseudobassiana_6	animal_parasite	Beauveria_pseudobassiana_6
Beauveria_pseudobassiana_8	animal_parasite	Beauveria_pseudobassiana_8
Beauveria_pseudobassiana_9	animal_parasite	Beauveria_pseudobassiana_9
Beauveria_pseudobassiana_10	animal_parasite	Beauveria_pseudobassiana_10
Beauveria_pseudobassiana_11	animal_parasite	Beauveria_pseudobassiana_11
Beauveria_sp_1	animal_parasite	Beauveria_sp_1
Beauveria_sp_2	animal_parasite	Beauveria_sp_2
Beauveria_sp_3	animal_parasite	Beauveria_sp_3
Beauveria_sp_5	animal_parasite	Beauveria_sp_5
Beauveria_sp_6	animal_parasite	Beauveria_sp_6
Beauveria_sp_7	animal_parasite	Beauveria_sp_7
Beauveria_sp_8	animal_parasite	Beauveria_sp_8
Beauveria_sp_10	animal_parasite	Beauveria_sp_10
Beauveria_sp_11	animal_parasite	Beauveria_sp_11
Beauveria_sp_12	animal_parasite	Beauveria_sp_12
Beauveria_sp_14	animal_parasite	Beauveria_sp_14
Beauveria_varroae_1	animal_parasite	Beauveria_varroae_1
Beltrania_pseudorhombica_1	litter_saprotroph	Beltrania_pseudorhombica_1
Beltrania_pseudorhombica_2	litter_saprotroph	Beltrania_pseudorhombica_2
Beltrania_pseudorhombica_3	litter_saprotroph	Beltrania_pseudorhombica_3
Beltrania_pseudorhombica_4	litter_saprotroph	Beltrania_pseudorhombica_4
Beltrania_pseudorhombica_5	litter_saprotroph	Beltrania_pseudorhombica_5
Beltrania_pseudorhombica_6	litter_saprotroph	Beltrania_pseudorhombica_6
Beltrania_pseudorhombica_7	litter_saprotroph	Beltrania_pseudorhombica_7
Beltrania_pseudorhombica_8	litter_saprotroph	Beltrania_pseudorhombica_8
Beltrania_pseudorhombica_9	litter_saprotroph	Beltrania_pseudorhombica_9
Beltrania_pseudorhombica_10	litter_saprotroph	Beltrania_pseudorhombica_10
Beltraniaceae_sp_1	#N/A	Beltraniaceae_sp_1
Beltraniella_acaciae_1	litter_saprotroph	Beltraniella_acaciae_1
Beltraniella_endiandrae_1	litter_saprotroph	Beltraniella_endiandrae_1
Beltraniella_pseudoportoricensis_1	litter_saprotroph	Beltraniella_pseudoportoricensis_1
Beltraniella_pseudoportoricensis_2	litter_saprotroph	Beltraniella_pseudoportoricensis_2
Beltraniella_pseudoportoricensis_3	litter_saprotroph	Beltraniella_pseudoportoricensis_3
Beltraniella_pseudoportoricensis_4	litter_saprotroph	Beltraniella_pseudoportoricensis_4
Beltraniella_sp_1	litter_saprotroph	Beltraniella_sp_1
Beltraniopsis_longiconidiophora_1	litter_saprotroph	Beltraniopsis_longiconidiophora_1
Beltraniopsis_longiconidiophora_2	litter_saprotroph	Beltraniopsis_longiconidiophora_2
Berkeleyomyces_basicola_1	plant_pathogen	Berkeleyomyces_basicola_1
Berkeleyomyces_basicola_2	plant_pathogen	Berkeleyomyces_basicola_2
Berkeleyomyces_rouxiae_1	plant_pathogen	Berkeleyomyces_rouxiae_1
Berkeleyomyces_rouxiae_2	plant_pathogen	Berkeleyomyces_rouxiae_2
Berkleasmium_sp_1	wood_saprotroph	Berkleasmium_sp_1
Berkleasmium_sp_2	wood_saprotroph	Berkleasmium_sp_2
Berkleasmium_sp_3	wood_saprotroph	Berkleasmium_sp_3
Berkleasmium_sp_4	wood_saprotroph	Berkleasmium_sp_4
Berkleasmium_sp_5	wood_saprotroph	Berkleasmium_sp_5
Berkleasmium_sp_6	wood_saprotroph	Berkleasmium_sp_6
Berkleasmium_sp_7	wood_saprotroph	Berkleasmium_sp_7
Berkleasmium_sp_8	wood_saprotroph	Berkleasmium_sp_8
Betamyces_sp_1	pollen_saprotroph	Betamyces_sp_1
Betamyces_sp_4	pollen_saprotroph	Betamyces_sp_4
Betamyces_sp_5	pollen_saprotroph	Betamyces_sp_5
Biannulariaceae_sp_1	#N/A	Biannulariaceae_sp_1
Biatriospora_sp_1	wood_saprotroph	Biatriospora_sp_1
Biatriospora_sp_2	wood_saprotroph	Biatriospora_sp_2
Biatriospora_sp_3	wood_saprotroph	Biatriospora_sp_3
Biatriospora_sp_4	wood_saprotroph	Biatriospora_sp_4
Biatriospora_sp_5	wood_saprotroph	Biatriospora_sp_5
Biatriospora_sp_7	wood_saprotroph	Biatriospora_sp_7
Biatriospora_sp_8	wood_saprotroph	Biatriospora_sp_8
Biatriospora_sp_9	wood_saprotroph	Biatriospora_sp_9
Bibbya_vermifera_1	lichenized	Bibbya_vermifera_1
Bifiguratus_adelaidae_1	soil_saprotroph	Bifiguratus_adelaidae_1
Bifiguratus_adelaidae_2	soil_saprotroph	Bifiguratus_adelaidae_2
Bifiguratus_adelaidae_3	soil_saprotroph	Bifiguratus_adelaidae_3
Bifiguratus_adelaidae_5	soil_saprotroph	Bifiguratus_adelaidae_5
Bifiguratus_adelaidae_7	soil_saprotroph	Bifiguratus_adelaidae_7
Bifiguratus_adelaidae_9	soil_saprotroph	Bifiguratus_adelaidae_9
Bifiguratus_adelaidae_12	soil_saprotroph	Bifiguratus_adelaidae_12
Bifiguratus_adelaidae_13	soil_saprotroph	Bifiguratus_adelaidae_13
Bifiguratus_adelaidae_14	soil_saprotroph	Bifiguratus_adelaidae_14
Bifiguratus_sp_1	soil_saprotroph	Bifiguratus_sp_1
Bifiguratus_sp_2	soil_saprotroph	Bifiguratus_sp_2
Bifiguratus_sp_3	soil_saprotroph	Bifiguratus_sp_3
Bifiguratus_sp_4	soil_saprotroph	Bifiguratus_sp_4
Bifiguratus_sp_5	soil_saprotroph	Bifiguratus_sp_5
Bifiguratus_sp_6	soil_saprotroph	Bifiguratus_sp_6
Bifiguratus_sp_7	soil_saprotroph	Bifiguratus_sp_7
Bifiguratus_sp_8	soil_saprotroph	Bifiguratus_sp_8
Bifiguratus_sp_9	soil_saprotroph	Bifiguratus_sp_9
Bifiguratus_sp_10	soil_saprotroph	Bifiguratus_sp_10
Bifiguratus_sp_11	soil_saprotroph	Bifiguratus_sp_11
Bifiguratus_sp_12	soil_saprotroph	Bifiguratus_sp_12
Bifiguratus_sp_13	soil_saprotroph	Bifiguratus_sp_13
Bifiguratus_sp_14	soil_saprotroph	Bifiguratus_sp_14
Bionectria_kowhai_1	wood_saprotroph	Bionectria_kowhai_1
Bionectria_setosa_1	wood_saprotroph	Bionectria_setosa_1
Bionectria_setosa_2	wood_saprotroph	Bionectria_setosa_2
Bionectria_sp_1	wood_saprotroph	Bionectria_sp_1
Bionectria_sp_2	wood_saprotroph	Bionectria_sp_2
Bionectria_sp_3	wood_saprotroph	Bionectria_sp_3
Bionectria_sp_4	wood_saprotroph	Bionectria_sp_4
Bionectria_sp_5	wood_saprotroph	Bionectria_sp_5
Bionectria_sp_6	wood_saprotroph	Bionectria_sp_6
Bionectria_sp_7	wood_saprotroph	Bionectria_sp_7
Bionectria_sp_8	wood_saprotroph	Bionectria_sp_8
Bionectria_subquaternata_1	wood_saprotroph	Bionectria_subquaternata_1
Bionectriaceae_sp_1	#N/A	Bionectriaceae_sp_1
Bionectriaceae_sp_2	#N/A	Bionectriaceae_sp_2
Bionectriaceae_sp_3	#N/A	Bionectriaceae_sp_3
Bionectriaceae_sp_4	#N/A	Bionectriaceae_sp_4
Bionectriaceae_sp_5	#N/A	Bionectriaceae_sp_5
Bionectriaceae_sp_6	#N/A	Bionectriaceae_sp_6
Bionectriaceae_sp_7	#N/A	Bionectriaceae_sp_7
Bionectriaceae_sp_8	#N/A	Bionectriaceae_sp_8
Bionectriaceae_sp_9	#N/A	Bionectriaceae_sp_9
Bionectriaceae_sp_10	#N/A	Bionectriaceae_sp_10
Bionectriaceae_sp_11	#N/A	Bionectriaceae_sp_11
Bionectriaceae_sp_12	#N/A	Bionectriaceae_sp_12
Bionectriaceae_sp_13	#N/A	Bionectriaceae_sp_13
Bionectriaceae_sp_14	#N/A	Bionectriaceae_sp_14
Bionectriaceae_sp_16	#N/A	Bionectriaceae_sp_16
Bionectriaceae_sp_17	#N/A	Bionectriaceae_sp_17
Bionectriaceae_sp_18	#N/A	Bionectriaceae_sp_18
Bionectriaceae_sp_19	#N/A	Bionectriaceae_sp_19
Bionectriaceae_sp_20	#N/A	Bionectriaceae_sp_20
Bionectriaceae_sp_21	#N/A	Bionectriaceae_sp_21
Bionectriaceae_sp_22	#N/A	Bionectriaceae_sp_22
Bionectriaceae_sp_24	#N/A	Bionectriaceae_sp_24
Bionectriaceae_sp_25	#N/A	Bionectriaceae_sp_25
Bionectriaceae_sp_26	#N/A	Bionectriaceae_sp_26
Bionectriaceae_sp_27	#N/A	Bionectriaceae_sp_27
Bionectriaceae_sp_28	#N/A	Bionectriaceae_sp_28
Bionectriaceae_sp_29	#N/A	Bionectriaceae_sp_29
Bionectriaceae_sp_30	#N/A	Bionectriaceae_sp_30
Bionectriaceae_sp_31	#N/A	Bionectriaceae_sp_31
Bionectriaceae_sp_32	#N/A	Bionectriaceae_sp_32
Bionectriaceae_sp_35	#N/A	Bionectriaceae_sp_35
Bionectriaceae_sp_36	#N/A	Bionectriaceae_sp_36
Bionectriaceae_sp_39	#N/A	Bionectriaceae_sp_39
Bionectriaceae_sp_40	#N/A	Bionectriaceae_sp_40
Bionectriaceae_sp_41	#N/A	Bionectriaceae_sp_41
Bionectriaceae_sp_42	#N/A	Bionectriaceae_sp_42
Bionectriaceae_sp_43	#N/A	Bionectriaceae_sp_43
Bionectriaceae_sp_44	#N/A	Bionectriaceae_sp_44
Bionectriaceae_sp_45	#N/A	Bionectriaceae_sp_45
Bionectriaceae_sp_46	#N/A	Bionectriaceae_sp_46
Bionectriaceae_sp_47	#N/A	Bionectriaceae_sp_47
Bionectriaceae_sp_48	#N/A	Bionectriaceae_sp_48
Bionectriaceae_sp_49	#N/A	Bionectriaceae_sp_49
Bionectriaceae_sp_51	#N/A	Bionectriaceae_sp_51
Bionectriaceae_sp_52	#N/A	Bionectriaceae_sp_52
Bionectriaceae_sp_53	#N/A	Bionectriaceae_sp_53
Bionectriaceae_sp_54	#N/A	Bionectriaceae_sp_54
Bionectriaceae_sp_55	#N/A	Bionectriaceae_sp_55
Bionectriaceae_sp_58	#N/A	Bionectriaceae_sp_58
Bionectriaceae_sp_59	#N/A	Bionectriaceae_sp_59
Bionectriaceae_sp_60	#N/A	Bionectriaceae_sp_60
Bionectriaceae_sp_61	#N/A	Bionectriaceae_sp_61
Bionectriaceae_sp_62	#N/A	Bionectriaceae_sp_62
Bionectriaceae_sp_63	#N/A	Bionectriaceae_sp_63
Bionectriaceae_sp_64	#N/A	Bionectriaceae_sp_64
Bionectriaceae_sp_65	#N/A	Bionectriaceae_sp_65
Bionectriaceae_sp_66	#N/A	Bionectriaceae_sp_66
Bionectriaceae_sp_67	#N/A	Bionectriaceae_sp_67
Bionectriaceae_sp_69	#N/A	Bionectriaceae_sp_69
Bionectriaceae_sp_70	#N/A	Bionectriaceae_sp_70
Bionectriaceae_sp_71	#N/A	Bionectriaceae_sp_71
Bionectriaceae_sp_72	#N/A	Bionectriaceae_sp_72
Bionectriaceae_sp_73	#N/A	Bionectriaceae_sp_73
Bionectriaceae_sp_74	#N/A	Bionectriaceae_sp_74
Bionectriaceae_sp_75	#N/A	Bionectriaceae_sp_75
Bionectriaceae_sp_76	#N/A	Bionectriaceae_sp_76
Bionectriaceae_sp_77	#N/A	Bionectriaceae_sp_77
Bionectriaceae_sp_78	#N/A	Bionectriaceae_sp_78
Bionectriaceae_sp_79	#N/A	Bionectriaceae_sp_79
Bionectriaceae_sp_80	#N/A	Bionectriaceae_sp_80
Bionectriaceae_sp_81	#N/A	Bionectriaceae_sp_81
Bionectriaceae_sp_82	#N/A	Bionectriaceae_sp_82
Bionectriaceae_sp_83	#N/A	Bionectriaceae_sp_83
Bionectriaceae_sp_84	#N/A	Bionectriaceae_sp_84
Bionectriaceae_sp_85	#N/A	Bionectriaceae_sp_85
Bionectriaceae_sp_86	#N/A	Bionectriaceae_sp_86
Bionectriaceae_sp_87	#N/A	Bionectriaceae_sp_87
Bipolaris_drechsleri_1	plant_pathogen	Bipolaris_drechsleri_1
Bipolaris_drechsleri_2	plant_pathogen	Bipolaris_drechsleri_2
Biscogniauxia_arima_1	wood_saprotroph	Biscogniauxia_arima_1
Biscogniauxia_mangiferae_1	wood_saprotroph	Biscogniauxia_mangiferae_1
Biscogniauxia_petrensis_1	wood_saprotroph	Biscogniauxia_petrensis_1
Biscogniauxia_petrensis_2	wood_saprotroph	Biscogniauxia_petrensis_2
Biscogniauxia_sp_1	wood_saprotroph	Biscogniauxia_sp_1
Bisifusarium_biseptatum_1	litter_saprotroph	Bisifusarium_biseptatum_1
Bisifusarium_biseptatum_2	litter_saprotroph	Bisifusarium_biseptatum_2
Bisifusarium_biseptatum_3	litter_saprotroph	Bisifusarium_biseptatum_3
Bisifusarium_biseptatum_4	litter_saprotroph	Bisifusarium_biseptatum_4
Bisifusarium_biseptatum_5	litter_saprotroph	Bisifusarium_biseptatum_5
Bisifusarium_biseptatum_6	litter_saprotroph	Bisifusarium_biseptatum_6
Bisifusarium_delphinoides_1	litter_saprotroph	Bisifusarium_delphinoides_1
Bisifusarium_delphinoides_3	litter_saprotroph	Bisifusarium_delphinoides_3
Bisifusarium_delphinoides_4	litter_saprotroph	Bisifusarium_delphinoides_4
Bisifusarium_delphinoides_5	litter_saprotroph	Bisifusarium_delphinoides_5
Bisifusarium_delphinoides_6	litter_saprotroph	Bisifusarium_delphinoides_6
Bisifusarium_delphinoides_7	litter_saprotroph	Bisifusarium_delphinoides_7
Bisifusarium_delphinoides_8	litter_saprotroph	Bisifusarium_delphinoides_8
Bisifusarium_delphinoides_9	litter_saprotroph	Bisifusarium_delphinoides_9
Bisifusarium_delphinoides_10	litter_saprotroph	Bisifusarium_delphinoides_10
Bisifusarium_delphinoides_11	litter_saprotroph	Bisifusarium_delphinoides_11
Bisifusarium_delphinoides_12	litter_saprotroph	Bisifusarium_delphinoides_12
Bisifusarium_delphinoides_13	litter_saprotroph	Bisifusarium_delphinoides_13
Bisifusarium_delphinoides_14	litter_saprotroph	Bisifusarium_delphinoides_14
Bisifusarium_delphinoides_15	litter_saprotroph	Bisifusarium_delphinoides_15
Bisifusarium_dimerum_1	litter_saprotroph	Bisifusarium_dimerum_1
Bisifusarium_dimerum_2	litter_saprotroph	Bisifusarium_dimerum_2
Bisifusarium_dimerum_3	litter_saprotroph	Bisifusarium_dimerum_3
Bisifusarium_dimerum_4	litter_saprotroph	Bisifusarium_dimerum_4
Bisifusarium_dimerum_5	litter_saprotroph	Bisifusarium_dimerum_5
Bisifusarium_dimerum_6	litter_saprotroph	Bisifusarium_dimerum_6
Bisifusarium_dimerum_7	litter_saprotroph	Bisifusarium_dimerum_7
Bisifusarium_dimerum_8	litter_saprotroph	Bisifusarium_dimerum_8
Bisifusarium_dimerum_9	litter_saprotroph	Bisifusarium_dimerum_9
Bisifusarium_dimerum_10	litter_saprotroph	Bisifusarium_dimerum_10
Bisifusarium_dimerum_11	litter_saprotroph	Bisifusarium_dimerum_11
Bisifusarium_dimerum_12	litter_saprotroph	Bisifusarium_dimerum_12
Bisifusarium_dimerum_13	litter_saprotroph	Bisifusarium_dimerum_13
Bisifusarium_dimerum_14	litter_saprotroph	Bisifusarium_dimerum_14
Bisifusarium_dimerum_15	litter_saprotroph	Bisifusarium_dimerum_15
Bisifusarium_dimerum_16	litter_saprotroph	Bisifusarium_dimerum_16
Bisifusarium_dimerum_17	litter_saprotroph	Bisifusarium_dimerum_17
Bisifusarium_dimerum_18	litter_saprotroph	Bisifusarium_dimerum_18
Bisifusarium_dimerum_19	litter_saprotroph	Bisifusarium_dimerum_19
Bisifusarium_dimerum_20	litter_saprotroph	Bisifusarium_dimerum_20
Bisifusarium_dimerum_21	litter_saprotroph	Bisifusarium_dimerum_21
Bisifusarium_dimerum_22	litter_saprotroph	Bisifusarium_dimerum_22
Bisifusarium_dimerum_23	litter_saprotroph	Bisifusarium_dimerum_23
Bisifusarium_dimerum_24	litter_saprotroph	Bisifusarium_dimerum_24
Bisifusarium_dimerum_26	litter_saprotroph	Bisifusarium_dimerum_26
Bisifusarium_dimerum_27	litter_saprotroph	Bisifusarium_dimerum_27
Bisifusarium_dimerum_28	litter_saprotroph	Bisifusarium_dimerum_28
Bisifusarium_dimerum_29	litter_saprotroph	Bisifusarium_dimerum_29
Bisifusarium_dimerum_30	litter_saprotroph	Bisifusarium_dimerum_30
Bjerkandera_sp_1	wood_saprotroph	Bjerkandera_sp_1
Bjerkandera_sp_2	wood_saprotroph	Bjerkandera_sp_2
Blastobotrys_arbuscula_1	nectar/tap_saprotroph	Blastobotrys_arbuscula_1
Blastobotrys_elegans_1	nectar/tap_saprotroph	Blastobotrys_elegans_1
Blastobotrys_proliferans_1	nectar/tap_saprotroph	Blastobotrys_proliferans_1
Blastocladiales_sp_1	#N/A	Blastocladiales_sp_1
Blastocladiales_sp_2	#N/A	Blastocladiales_sp_2
Blastocladiales_sp_3	#N/A	Blastocladiales_sp_3
Blastocladiales_sp_4	#N/A	Blastocladiales_sp_4
Blastocladiales_sp_5	#N/A	Blastocladiales_sp_5
Blastocladiales_sp_6	#N/A	Blastocladiales_sp_6
Blastocladiales_sp_7	#N/A	Blastocladiales_sp_7
Blastocladiales_sp_8	#N/A	Blastocladiales_sp_8
Blastocladiales_sp_9	#N/A	Blastocladiales_sp_9
Blastocladiella_britannica_1	soil_saprotroph	Blastocladiella_britannica_1
Blastocladiella_britannica_2	soil_saprotroph	Blastocladiella_britannica_2
Blastocladiella_britannica_3	soil_saprotroph	Blastocladiella_britannica_3
Blastocladiella_britannica_4	soil_saprotroph	Blastocladiella_britannica_4
Blastocladiella_emersonii_1	soil_saprotroph	Blastocladiella_emersonii_1
Blastocladiella_emersonii_2	soil_saprotroph	Blastocladiella_emersonii_2
Blastocladiella_emersonii_3	soil_saprotroph	Blastocladiella_emersonii_3
Blastocladiomycota_sp_1	#N/A	Blastocladiomycota_sp_1
Blastocladiomycota_sp_2	#N/A	Blastocladiomycota_sp_2
Blastocladiomycota_sp_3	#N/A	Blastocladiomycota_sp_3
Blastocladiomycota_sp_4	#N/A	Blastocladiomycota_sp_4
Blastocladiomycota_sp_5	#N/A	Blastocladiomycota_sp_5
Blastocladiomycota_sp_8	#N/A	Blastocladiomycota_sp_8
Blastocladiomycota_sp_9	#N/A	Blastocladiomycota_sp_9
Blastocladiomycota_sp_10	#N/A	Blastocladiomycota_sp_10
Blastocladiomycota_sp_11	#N/A	Blastocladiomycota_sp_11
Blastocladiomycota_sp_12	#N/A	Blastocladiomycota_sp_12
Blastocladiomycota_sp_13	#N/A	Blastocladiomycota_sp_13
Blastocladiomycota_sp_14	#N/A	Blastocladiomycota_sp_14
Blastocladiomycota_sp_16	#N/A	Blastocladiomycota_sp_16
Blastocladiomycota_sp_17	#N/A	Blastocladiomycota_sp_17
Blastocladiomycota_sp_19	#N/A	Blastocladiomycota_sp_19
Blastocladiomycota_sp_20	#N/A	Blastocladiomycota_sp_20
Blastocladiomycota_sp_21	#N/A	Blastocladiomycota_sp_21
Blastocladiomycota_sp_22	#N/A	Blastocladiomycota_sp_22
Blastocladiomycota_sp_23	#N/A	Blastocladiomycota_sp_23
Blastocladiomycota_sp_24	#N/A	Blastocladiomycota_sp_24
Blastocladiomycota_sp_25	#N/A	Blastocladiomycota_sp_25
Blastocladiomycota_sp_27	#N/A	Blastocladiomycota_sp_27
Blastocladiomycota_sp_29	#N/A	Blastocladiomycota_sp_29
Blastocladiomycota_sp_30	#N/A	Blastocladiomycota_sp_30
Blastocladiomycota_sp_31	#N/A	Blastocladiomycota_sp_31
Blastocladiomycota_sp_32	#N/A	Blastocladiomycota_sp_32
Blastocladiomycota_sp_33	#N/A	Blastocladiomycota_sp_33
Blastocladiomycota_sp_37	#N/A	Blastocladiomycota_sp_37
Blastocladiomycota_sp_38	#N/A	Blastocladiomycota_sp_38
Blastocladiomycota_sp_39	#N/A	Blastocladiomycota_sp_39
Blastocladiomycota_sp_40	#N/A	Blastocladiomycota_sp_40
Blastocladiomycota_sp_41	#N/A	Blastocladiomycota_sp_41
Blastocladiomycota_sp_42	#N/A	Blastocladiomycota_sp_42
Blastocladiomycota_sp_43	#N/A	Blastocladiomycota_sp_43
Blastocladiomycota_sp_44	#N/A	Blastocladiomycota_sp_44
Blastocladiomycota_sp_45	#N/A	Blastocladiomycota_sp_45
Blastocladiomycota_sp_46	#N/A	Blastocladiomycota_sp_46
Blastocladiomycota_sp_47	#N/A	Blastocladiomycota_sp_47
Blastocladiomycota_sp_48	#N/A	Blastocladiomycota_sp_48
Blastocladiomycota_sp_49	#N/A	Blastocladiomycota_sp_49
Blastocladiomycota_sp_50	#N/A	Blastocladiomycota_sp_50
Blastocladiomycota_sp_51	#N/A	Blastocladiomycota_sp_51
Blastocladiomycota_sp_52	#N/A	Blastocladiomycota_sp_52
Blastocladiomycota_sp_53	#N/A	Blastocladiomycota_sp_53
Blastocladiomycota_sp_54	#N/A	Blastocladiomycota_sp_54
Blastocladiomycota_sp_55	#N/A	Blastocladiomycota_sp_55
Blastocladiomycota_sp_56	#N/A	Blastocladiomycota_sp_56
Blastocladiomycota_sp_57	#N/A	Blastocladiomycota_sp_57
Blastocladiomycota_sp_59	#N/A	Blastocladiomycota_sp_59
Blastocladiomycota_sp_60	#N/A	Blastocladiomycota_sp_60
Blastocladiomycota_sp_61	#N/A	Blastocladiomycota_sp_61
Blastocladiomycota_sp_62	#N/A	Blastocladiomycota_sp_62
Blastocladiomycota_sp_63	#N/A	Blastocladiomycota_sp_63
Blastocladiomycota_sp_64	#N/A	Blastocladiomycota_sp_64
Blastocladiomycota_sp_65	#N/A	Blastocladiomycota_sp_65
Blastocladiomycota_sp_66	#N/A	Blastocladiomycota_sp_66
Blastomyces_percursus_1	animal_parasite	Blastomyces_percursus_1
Blastospora_smilacis_1	plant_pathogen	Blastospora_smilacis_1
Blastosporella_zonata_1	litter_saprotroph	Blastosporella_zonata_1
Blumenavia_sp_1	soil_saprotroph	Blumenavia_sp_1
Blumenavia_sp_2	soil_saprotroph	Blumenavia_sp_2
Blyttiomyces_helicus_1	algal_parasite	Blyttiomyces_helicus_1
Blyttiomyces_helicus_2	algal_parasite	Blyttiomyces_helicus_2
Blyttiomyces_helicus_3	algal_parasite	Blyttiomyces_helicus_3
Boekhoutia_sterigmata_1	epiphyte	Boekhoutia_sterigmata_1
Boidinia_furfuracea_1	wood_saprotroph	Boidinia_furfuracea_1
Boidinia_sp_1	wood_saprotroph	Boidinia_sp_1
Bolbitiaceae_sp_1	#N/A	Bolbitiaceae_sp_1
Bolbitiaceae_sp_2	#N/A	Bolbitiaceae_sp_2
Bolbitiaceae_sp_3	#N/A	Bolbitiaceae_sp_3
Bolbitiaceae_sp_4	#N/A	Bolbitiaceae_sp_4
Bolbitiaceae_sp_5	#N/A	Bolbitiaceae_sp_5
Bolbitiaceae_sp_7	#N/A	Bolbitiaceae_sp_7
Bolbitiaceae_sp_8	#N/A	Bolbitiaceae_sp_8
Bolbitiaceae_sp_9	#N/A	Bolbitiaceae_sp_9
Bolbitiaceae_sp_10	#N/A	Bolbitiaceae_sp_10
Bolbitiaceae_sp_11	#N/A	Bolbitiaceae_sp_11
Bolbitiaceae_sp_12	#N/A	Bolbitiaceae_sp_12
Bolbitiaceae_sp_13	#N/A	Bolbitiaceae_sp_13
Bolbitiaceae_sp_14	#N/A	Bolbitiaceae_sp_14
Bolbitiaceae_sp_15	#N/A	Bolbitiaceae_sp_15
Bolbitiaceae_sp_16	#N/A	Bolbitiaceae_sp_16
Bolbitiaceae_sp_17	#N/A	Bolbitiaceae_sp_17
Bolbitiaceae_sp_18	#N/A	Bolbitiaceae_sp_18
Bolbitiaceae_sp_19	#N/A	Bolbitiaceae_sp_19
Bolbitiaceae_sp_20	#N/A	Bolbitiaceae_sp_20
Bolbitiaceae_sp_21	#N/A	Bolbitiaceae_sp_21
Bolbitiaceae_sp_22	#N/A	Bolbitiaceae_sp_22
Bolbitiaceae_sp_23	#N/A	Bolbitiaceae_sp_23
Bolbitiaceae_sp_24	#N/A	Bolbitiaceae_sp_24
Bolbitiaceae_sp_26	#N/A	Bolbitiaceae_sp_26
Bolbitiaceae_sp_27	#N/A	Bolbitiaceae_sp_27
